offerId,ean,notPublishableReason,notPublishableReasonDescription
9770fc3e-27fc-401c-88c4-4c55c57f2ad8,8030282520042,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
c2fb42c6-a04d-4b5e-8ead-c15135416a73,4054571183583,BRAND_NOT_ALLOWED,Brand of this item is currently not allowed within this category.
f591970b-004f-4315-9339-a16704c0c408,4250589432518,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
665cd29c-6193-46c6-a4c3-f77dbb08e84f,4054571161710,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
be80e99c-fc61-42f2-b2c3-7bf1109282e5,4054571186690,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
c784c114-8f3c-4498-aee8-a81f3506212a,4250589468685,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
470f84c9-3c5f-467b-9db9-f7900e71e720,4712805990665,BRAND_NOT_ALLOWED,Brand of this item is currently not allowed within this category.
202e1fa4-7009-4774-a91a-974ed2676c50,4250589477625,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
2041ed8e-755c-4d13-bc5b-f47726299a51,4054571181138,PRICE_NOT_COMPETITIVE,Price too high
da23f81b-750a-4358-8e21-71fa4236da95,4054571162564,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
508e1ebe-b996-4f16-9e50-91a60916a8c7,8030282494725,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
77552f15-2b11-4a6a-8820-d04f1c95208d,4710582542497,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
a7fc1d35-ce67-42fd-b885-0a9e7ee38504,4260086856373,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
82597be0-e314-4324-bd76-9cc12a51b965,8057017989790,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
bea5f275-b3dc-4d2e-8644-184e1301ae2c,4054571186515,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
40d1ef67-4bc3-447f-a100-ae9277c7bdd3,4250589449288,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
5f65923d-b3a9-45b0-9a46-5baebfa6ec96,4054571222145,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
b9e1fd5b-fd48-4cbd-87ca-404fdd04ce47,4054571163899,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
b519e544-45cc-4724-9541-54fbf06686d9,4026495884983,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
edecae57-6027-47ac-a8fb-686317a843d6,4712805984947,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
46f92e85-eaab-49f5-9518-8ec48ba40bc1,4250589419670,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
590bf2a6-bd32-4e42-9431-54380d9dcbc3,4250589431658,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
0a96dadf-b53c-4eab-a7f2-8cad7dc1081b,4054571184726,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
69546962-9346-45c1-a3bd-a6c989c57c62,8030282524705,PRICE_NOT_COMPETITIVE,Price too high
69546962-9346-45c1-a3bd-a6c989c57c62,8030282524705,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
f2875593-10a4-4a1c-9361-a22b65001e28,8030282498129,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
ffa23c12-3eb9-42c3-b770-9c0e185fb960,4054571188151,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
a8eccdd2-8362-463f-976d-a6e3d2006197,4062695002697,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
35c76db9-5ebf-40da-b2ef-92b9fa0a4b0e,4054571221759,PRICE_NOT_COMPETITIVE,Price too high
0389bc31-7627-44a6-8fda-51cf6e90fd58,4250589448311,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
cf8fc991-2ebd-4108-8f46-9f3956c64b2c,4026495891189,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
482f244b-39fb-45f6-98b6-ea809efbf599,4062695000358,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
96128a6b-1cc4-481d-baca-fffbb709748a,8055728110168,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
95f27acc-1bfc-4669-a136-7b0f119bebe4,4054571236975,PRICE_NOT_COMPETITIVE,Price too high
5e6df90e-82f9-4f36-9e12-babdd9c06af5,4712805984909,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
990b9bb3-dccf-4059-85bd-cdb6fe8fb7fa,4026495892209,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
dadd75f3-3d11-4902-8e3d-ba4f0db76a3d,4062695000952,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
