offerId,ean,notPublishableReason,notPublishableReasonDescription
0828d363-d748-4bfc-b45f-423dd15b3972,5013931015918,PRICE_NOT_COMPETITIVE,Price too high
7988fc74-105c-4ea4-98fc-d5822535679b,8720512172201,PRICE_NOT_COMPETITIVE,Price too high
55905fcb-0c9a-47ae-8edd-41447f5cd1f9,8719747801307,PRICE_NOT_COMPETITIVE,Price too high
3ab94bde-59f0-41c6-978e-800ae1efd217,4260365859200,PRICE_NOT_COMPETITIVE,Price too high
8ff451c0-9901-49de-a5b0-c5f0da38b874,8717591790044,PRICE_NOT_COMPETITIVE,Price too high
d9ea1096-5cdb-428c-89d0-cbcabb45e598,5710087223357,PRICE_NOT_COMPETITIVE,Price too high
ff8b50c2-05a6-4882-96ed-2ddddc9e43db,5031670504821,PRICE_NOT_COMPETITIVE,Price too high
c214460f-a54f-4bd3-a023-c74cf9269c26,8718657190372,PRICE_NOT_COMPETITIVE,Price too high
03c8a69a-aa0e-4e33-a039-f6d7591bcab4,4042448123671,PRICE_NOT_COMPETITIVE,Price too high
715f2e3a-8eb0-4879-bc2e-f79e18668eb6,4260673973773,PRICE_NOT_COMPETITIVE,Price too high
406a9bdf-d56c-4876-b59b-971bd028ba9c,8720589407015,PRICE_NOT_COMPETITIVE,Price too high
70886409-de5f-41df-baeb-b846c310da5a,0763332068420,PRICE_NOT_COMPETITIVE,Price too high
0ebf29ad-3e3b-4cff-91d1-0aa8083f611a,4897038626496,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
ce734583-88c8-4731-8225-7cf3fb80db6b,5420059833407,PRICE_NOT_COMPETITIVE,Price too high
642a380e-da18-438e-afe4-0f56fa6185cf,8716544041493,PRICE_NOT_COMPETITIVE,Price too high
f6b036f0-0193-404c-bef9-67e4aa040554,5410288540412,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
e34a1d5b-618b-45f1-8809-9e8ca7e94c9e,8945005501249,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
f5c59bbc-4c49-40ff-962d-66169a610c41,8720254038469,PRICE_NOT_COMPETITIVE,Price too high
6ac44261-c4ee-4c5b-8541-d3b53c262f34,8945005501447,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
0ac4c835-d845-4c5e-8fec-2f234d75f12e,8712713886100,PRICE_NOT_COMPETITIVE,Price too high
fddd76c7-172a-4964-bd1e-4b6cdb8cca98,8714936091019,PRICE_NOT_COMPETITIVE,Price too high
02340058-809c-41f9-87e5-0346b7f2e549,6430052009647,PRICE_NOT_COMPETITIVE,Price too high
5b32a02e-5383-4990-baea-460d17f0154d,8720387437078,PRICE_NOT_COMPETITIVE,Price too high
310c206e-96fd-4c88-86b0-a0389f11434a,4033981742160,PRICE_NOT_COMPETITIVE,Price too high
9b19017c-ae12-4781-b081-af8b0c7b7e85,8717371490201,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
eb35c12a-22f3-4388-a442-367e2ea931bb,4260365852393,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
94f57e7b-7ed3-45b8-9575-7c9553331c2c,3760138838148,PRICE_NOT_COMPETITIVE,Price too high
58be852e-ebbc-4fb5-840e-9735e6f8fbf1,4260491222244,PRICE_NOT_COMPETITIVE,Price too high
58975b1f-9320-4675-85bb-da5948ab995d,0018787241103,PRICE_NOT_COMPETITIVE,Price too high
c3f0294e-d5f7-40bb-898b-da05ddf9347f,4042448294937,PRICE_NOT_COMPETITIVE,Price too high
08979f75-7b8d-4980-adfc-ef93869544b0,3760138834898,PRICE_NOT_COMPETITIVE,Price too high
8c413542-d325-4f7e-b45e-a0b6510f247e,8717371493684,PRICE_NOT_COMPETITIVE,Price too high
05808ee9-ac3a-47b2-b419-6976fc4af845,4018874082608,PRICE_NOT_COMPETITIVE,Price too high
5b98cabf-d477-4829-bedf-226de70b66f6,0018787243657,PRICE_NOT_COMPETITIVE,Price too high
ed471eef-3807-4807-8ac8-f1fb4a9480b6,4050641432285,PRICE_NOT_COMPETITIVE,Price too high
b1142c1b-0cab-4402-8793-1a7745cad36a,8719326006321,PRICE_NOT_COMPETITIVE,Price too high
2dcaacc0-bd8a-4402-839e-36e059e9ad6d,4021633100642,PRICE_NOT_COMPETITIVE,Price too high
12ee538d-388d-4de1-949e-f1e0e103e6f4,8718657190075,PRICE_NOT_COMPETITIVE,Price too high
03e76d31-3dd2-486e-bf35-421e668f4dbb,4792247007305,PRICE_NOT_COMPETITIVE,Price too high
60dcf654-0bda-452f-a7be-98a04618a4ca,4895156638964,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
c8cbc2a4-943c-44e2-a975-0ea464c7f910,8718781553197,INSUFFICIENT_PERMISSIONS,Seller not permitted to sell product.
da792c35-93e9-49eb-a058-1bf72a290b27,0018787830550,PRICE_NOT_COMPETITIVE,Price too high
4a5b8402-9c05-4e34-8bc1-be99578a30bb,8720387437245,PRICE_NOT_COMPETITIVE,Price too high
ed2417fc-6e2e-45d3-af69-043cced0ad90,3700847802245,PRICE_NOT_COMPETITIVE,Price too high
f0044050-2078-455a-a616-58139dbfb960,0018787231159,PRICE_NOT_COMPETITIVE,Price too high
efb54af9-09fa-4294-8bb3-b1cb3e8b7fe7,8720512172195,PRICE_NOT_COMPETITIVE,Price too high
8fd181fb-2154-463c-9e0b-1fa0aa039c98,5420059833384,PRICE_NOT_COMPETITIVE,Price too high
cfba018c-19c5-463f-ac1c-fe3f93ab8fe6,4009800001633,PRICE_NOT_COMPETITIVE,Price too high
f9447843-ce67-4b2f-b422-f84c45fc7b51,5060175850799,PRICE_NOT_COMPETITIVE,Price too high
7cd1b21a-fd86-4291-ae58-4170c5df6ebd,8719325558845,PRICE_NOT_COMPETITIVE,Price too high
1b9928e1-d34d-4f10-980e-0f891e70192f,5412533414745,PRICE_NOT_COMPETITIVE,Price too high
349224d4-dfd6-465a-b22a-e21583492676,4260365854076,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
ecfe18e5-e526-4d03-8dae-bb5013a1edb9,8719189416442,PRICE_NOT_COMPETITIVE,Price too high
16eedfb7-38a7-4a90-8b40-24965be771bf,4007547402805,PRICE_NOT_COMPETITIVE,Price too high
10040f15-684d-437d-b48f-1ce16c2e4854,4013674193448,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
86e9c2a7-6434-4bff-9d54-43a9df3d7d76,4895156651444,PRICE_NOT_COMPETITIVE,Price too high
ccb87895-20a9-49f7-b4ba-44f9d377fa7c,0018787261156,PRICE_NOT_COMPETITIVE,Price too high
ff743f9d-7eea-4961-849d-1ee877648fb2,4037373267804,PRICE_NOT_COMPETITIVE,Price too high
